id,width_init,height_init,scale,width_res,height_res,throughput,mode,interpolation,time_ms,mse,psnr,ssim,total_images,used_ai,model_name
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,1024,1024,3,3072,3072,30543440.62,one_way,Nearest Neighbor,308.9758,0,100,0.999999975,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,500,480,3,1500,1440,34164133.35,one_way,Nearest Neighbor,63.2242,0,100,0.999999993,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,288,288,3,864,864,31497189.92,one_way,Nearest Neighbor,23.7004,0,100,0.999999984,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,26886196.43,one_way,Nearest Neighbor,21.9378,0,100,0.999999992,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,352,288,3,1056,864,30423042.42,one_way,Nearest Neighbor,29.9899,0,100,0.99999998,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,512,480,3,1536,1440,32791464.11,one_way,Nearest Neighbor,67.4517,0,100,0.999999994,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,276,276,3,828,828,38048683.03,one_way,Nearest Neighbor,18.0186,0,100,0.999999971,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,500,362,3,1500,1086,31134309.47,one_way,Nearest Neighbor,52.3217,0,100,0.999999987,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,352,288,3,1056,864,34790884.96,one_way,Nearest Neighbor,26.2248,0,100,0.999999987,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,512,480,3,1536,1440,32417221.65,one_way,Nearest Neighbor,68.2304,0,100,0.999999983,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,570,393,3,1710,1179,92423957.64,one_way,Nearest Neighbor,21.8135,0,100,1.000000019,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,320,240,3,960,720,26991775.94,one_way,Nearest Neighbor,25.6078,0,100,0.999999999,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,228,344,3,684,1032,29989803.55,one_way,Nearest Neighbor,23.5376,0,100,0.999999989,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,586,391,3,1758,1173,29893408.37,one_way,Nearest Neighbor,68.9829,0,100,0.99999998,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,29224091.8,one_way,Nearest Neighbor,20.1828,0,100,0.999999994,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,128,128,3,384,384,24114607.18,one_way,Nearest Neighbor,6.1148,0,100,0.999999982,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,32819782.32,one_way,Nearest Neighbor,17.9716,0,100,0.999999997,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,28827729.8,one_way,Nearest Neighbor,20.4603,0,100,0.999999985,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,26217662.64,one_way,Nearest Neighbor,22.4972,0,100,0.999999997,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,28205319.48,one_way,Nearest Neighbor,20.9118,0,100,1,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,35129691.06,one_way,Nearest Neighbor,16.7899,0,100,0.999999996,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,33876903.99,one_way,Nearest Neighbor,17.4108,0,100,0.999999992,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,35053070.73,one_way,Nearest Neighbor,16.8266,0,100,0.999999994,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,26999794.01,one_way,Nearest Neighbor,21.8455,0,100,0.999999994,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,26889138.11,one_way,Nearest Neighbor,21.9354,0,100,0.999999991,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,256,256,3,768,768,32018239.56,one_way,Nearest Neighbor,18.4215,0,100,0.999999998,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,1024,1024,3,3072,3072,30495827.87,one_way,Nearest Neighbor,309.4582,0,100,0.999999994,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,1024,1024,3,3072,3072,36637989.4,one_way,Nearest Neighbor,257.5792,0,100,0.999999994,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,1200,1120,3,3600,3360,30613135.86,one_way,Nearest Neighbor,395.1245,0,100,0.999999975,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,1616,1080,3,4848,3240,33518757.68,one_way,Nearest Neighbor,468.6188,0,100,0.999999983,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,2496,1664,3,7488,4992,38249953.49,one_way,Nearest Neighbor,977.2586,0,100,0.999999987,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,2040,1524,3,6120,4572,29604421.81,one_way,Nearest Neighbor,945.1507,0,100,0.999999986,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,1565,1942,3,4695,5826,31116282.55,one_way,Nearest Neighbor,879.0597,0,100,0.999999981,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,1920,1080,3,5760,3240,44040833.3,one_way,Nearest Neighbor,423.7522,0,100,0.999999996,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,2040,1356,3,6120,4068,28602441.49,one_way,Nearest Neighbor,870.4208,0,100,0.999999989,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,1756,1859,3,5268,5577,37958926.59,one_way,Nearest Neighbor,773.9849,0,100,0.999999995,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,1390,1079,3,4170,3237,61763333.19,one_way,Nearest Neighbor,218.5486,0,100,0.999999997,50,False,-
b10a6b1e-ba62-4a22-9a29-7dda0c2843c1,1280,1280,3,3840,3840,32826372.59,one_way,Nearest Neighbor,449.1998,0,100,0.99999999,50,False,-
93192636-0f60-4910-b630-abb94458e26b,512,512,3,1536,1536,22277369.92,one_way,Bilinear,105.9055,0,100,0.999999991,50,False,-
93192636-0f60-4910-b630-abb94458e26b,512,512,3,1536,1536,23158824.67,one_way,Bilinear,101.8746,0,100,0.999999979,50,False,-
93192636-0f60-4910-b630-abb94458e26b,512,512,3,1536,1536,21515528.18,one_way,Bilinear,109.6555,0,100,0.999999976,50,False,-
93192636-0f60-4910-b630-abb94458e26b,512,768,3,1536,2304,21969269.85,one_way,Bilinear,161.0861,0,100,0.999999983,50,False,-
93192636-0f60-4910-b630-abb94458e26b,529,656,3,1587,1968,37342471.22,one_way,Bilinear,83.6371,0,100,0.999999997,50,False,-
93192636-0f60-4910-b630-abb94458e26b,706,490,3,2118,1470,26405662.68,one_way,Bilinear,117.9088,0,100,0.999999996,50,False,-
93192636-0f60-4910-b630-abb94458e26b,720,576,3,2160,1728,22819342.59,one_way,Bilinear,163.5665,0,100,0.999999975,50,False,-
93192636-0f60-4910-b630-abb94458e26b,749,768,3,2247,2304,32526466.18,one_way,Bilinear,159.1654,0,100,0.999999995,50,False,-
93192636-0f60-4910-b630-abb94458e26b,768,512,3,2304,1536,20000316.48,one_way,Bilinear,176.9444,0,100,0.999999989,50,False,-
93192636-0f60-4910-b630-abb94458e26b,768,512,3,2304,1536,23412790.77,one_way,Bilinear,151.1543,0,100,0.999999983,50,False,-
93192636-0f60-4910-b630-abb94458e26b,787,576,3,2361,1728,22599095.88,one_way,Bilinear,180.5297,0,100,0.999999984,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1024,768,3,3072,2304,47888864.68,one_way,Bilinear,147.7982,0,100,0.999999996,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1024,1024,3,3072,3072,20864914.2,one_way,Bilinear,452.2992,0,100,0.999999975,50,False,-
93192636-0f60-4910-b630-abb94458e26b,500,480,3,1500,1440,21588558.06,one_way,Bilinear,100.053,0,100,0.999999993,50,False,-
93192636-0f60-4910-b630-abb94458e26b,288,288,3,864,864,22204982.99,one_way,Bilinear,33.6184,0,100,0.999999984,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,19411363.97,one_way,Bilinear,30.3855,0,100,0.999999992,50,False,-
93192636-0f60-4910-b630-abb94458e26b,352,288,3,1056,864,23480013.07,one_way,Bilinear,38.8579,0,100,0.99999998,50,False,-
93192636-0f60-4910-b630-abb94458e26b,512,480,3,1536,1440,21852757.88,one_way,Bilinear,101.2156,0,100,0.999999994,50,False,-
93192636-0f60-4910-b630-abb94458e26b,276,276,3,828,828,24518330.17,one_way,Bilinear,27.9621,0,100,0.999999971,50,False,-
93192636-0f60-4910-b630-abb94458e26b,500,362,3,1500,1086,20908606.67,one_way,Bilinear,77.9105,0,100,0.999999987,50,False,-
93192636-0f60-4910-b630-abb94458e26b,352,288,3,1056,864,25428762.54,one_way,Bilinear,35.88,0,100,0.999999987,50,False,-
93192636-0f60-4910-b630-abb94458e26b,512,480,3,1536,1440,21622044.35,one_way,Bilinear,102.2956,0,100,0.999999983,50,False,-
93192636-0f60-4910-b630-abb94458e26b,570,393,3,1710,1179,78009982.97,one_way,Bilinear,25.844,0,100,1.000000019,50,False,-
93192636-0f60-4910-b630-abb94458e26b,320,240,3,960,720,18297719.14,one_way,Bilinear,37.7752,0,100,0.999999999,50,False,-
93192636-0f60-4910-b630-abb94458e26b,228,344,3,684,1032,20994824.82,one_way,Bilinear,33.622,0,100,0.999999989,50,False,-
93192636-0f60-4910-b630-abb94458e26b,586,391,3,1758,1173,20261475.93,one_way,Bilinear,101.7761,0,100,0.99999998,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,20676571.01,one_way,Bilinear,28.5262,0,100,0.999999994,50,False,-
93192636-0f60-4910-b630-abb94458e26b,128,128,3,384,384,17833248.68,one_way,Bilinear,8.2686,0,100,0.999999982,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,23646021.67,one_way,Bilinear,24.9439,0,100,0.999999997,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,19792486.01,one_way,Bilinear,29.8004,0,100,0.999999985,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,18066104.92,one_way,Bilinear,32.6481,0,100,0.999999997,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,18927000.2,one_way,Bilinear,31.1631,0,100,1,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,29639843.82,one_way,Bilinear,19.8997,0,100,0.999999996,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,25473186.87,one_way,Bilinear,23.1547,0,100,0.999999992,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,26431490.64,one_way,Bilinear,22.3152,0,100,0.999999994,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,18578479.7,one_way,Bilinear,31.7477,0,100,0.999999994,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,18981331.6,one_way,Bilinear,31.0739,0,100,0.999999991,50,False,-
93192636-0f60-4910-b630-abb94458e26b,256,256,3,768,768,23062702.35,one_way,Bilinear,25.5748,0,100,0.999999998,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1024,1024,3,3072,3072,21495068.21,one_way,Bilinear,439.0395,0,100,0.999999994,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1024,1024,3,3072,3072,25698971.43,one_way,Bilinear,367.2203,0,100,0.999999994,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1200,1120,3,3600,3360,20472162.95,one_way,Bilinear,590.8511,0,100,0.999999975,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1616,1080,3,4848,3240,22975190.92,one_way,Bilinear,683.6731,0,100,0.999999983,50,False,-
93192636-0f60-4910-b630-abb94458e26b,2496,1664,3,7488,4992,27051966.35,one_way,Bilinear,1381.7885,0,100,0.999999987,50,False,-
93192636-0f60-4910-b630-abb94458e26b,2040,1524,3,6120,4572,21007511.63,one_way,Bilinear,1331.935,0,100,0.999999986,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1565,1942,3,4695,5826,23451671.1,one_way,Bilinear,1166.3591,0,100,0.999999981,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1920,1080,3,5760,3240,32711371.37,one_way,Bilinear,570.5172,0,100,0.999999996,50,False,-
93192636-0f60-4910-b630-abb94458e26b,2040,1356,3,6120,4068,19622723.72,one_way,Bilinear,1268.7413,0,100,0.999999989,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1756,1859,3,5268,5577,29181293.67,one_way,Bilinear,1006.7969,0,100,0.999999995,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1390,1079,3,4170,3237,47358399.74,one_way,Bilinear,285.0242,0,100,0.999999997,50,False,-
93192636-0f60-4910-b630-abb94458e26b,1280,1280,3,3840,3840,23348772.93,one_way,Bilinear,631.5364,0,100,0.99999999,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,512,512,3,1536,1536,21412406.2,one_way,Bicubic,110.1836,0,100,0.999999991,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,512,512,3,1536,1536,21554152.7,one_way,Bicubic,109.459,0,100,0.999999979,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,512,512,3,1536,1536,21417751.72,one_way,Bicubic,110.1561,0,100,0.999999976,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,512,768,3,1536,2304,21145558.91,one_way,Bicubic,167.3611,0,100,0.999999983,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,529,656,3,1587,1968,35743815.93,one_way,Bicubic,87.3778,0,100,0.999999997,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,706,490,3,2118,1470,25339897.56,one_way,Bicubic,122.8679,0,100,0.999999996,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,720,576,3,2160,1728,20908869.89,one_way,Bicubic,178.5118,0,100,0.999999975,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,749,768,3,2247,2304,30970150.24,one_way,Bicubic,167.1638,0,100,0.999999995,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,768,512,3,2304,1536,19361958.92,one_way,Bicubic,182.7782,0,100,0.999999989,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,768,512,3,2304,1536,22192175.11,one_way,Bicubic,159.4681,0,100,0.999999983,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,787,576,3,2361,1728,17889508.67,one_way,Bicubic,228.0559,0,100,0.999999984,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1024,768,3,3072,2304,46225025,one_way,Bicubic,153.1181,0,100,0.999999996,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1024,1024,3,3072,3072,19825367.07,one_way,Bicubic,476.0156,0,100,0.999999975,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,500,480,3,1500,1440,20367328.54,one_way,Bicubic,106.0522,0,100,0.999999993,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,288,288,3,864,864,21220052.99,one_way,Bicubic,35.1788,0,100,0.999999984,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,18862296.13,one_way,Bicubic,31.27,0,100,0.999999992,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,352,288,3,1056,864,22129075.6,one_way,Bicubic,41.2301,0,100,0.99999998,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,512,480,3,1536,1440,20546109.01,one_way,Bicubic,107.6525,0,100,0.999999994,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,276,276,3,828,828,20720645.57,one_way,Bicubic,33.087,0,100,0.999999971,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,500,362,3,1500,1086,16283893.54,one_way,Bicubic,100.0375,0,100,0.999999987,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,352,288,3,1056,864,22913973.15,one_way,Bicubic,39.8178,0,100,0.999999987,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,512,480,3,1536,1440,20466658.77,one_way,Bicubic,108.0704,0,100,0.999999983,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,570,393,3,1710,1179,71962606.81,one_way,Bicubic,28.0158,0,100,1.000000019,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,320,240,3,960,720,17426908.84,one_way,Bicubic,39.6628,0,100,0.999999999,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,228,344,3,684,1032,20201011.93,one_way,Bicubic,34.9432,0,100,0.999999989,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,586,391,3,1758,1173,19083884.97,one_way,Bicubic,108.0563,0,100,0.99999998,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,19086981.71,one_way,Bicubic,30.9019,0,100,0.999999994,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,128,128,3,384,384,16652098.79,one_way,Bicubic,8.8551,0,100,0.999999982,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,21730323.58,one_way,Bicubic,27.1429,0,100,0.999999997,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,18825752.38,one_way,Bicubic,31.3307,0,100,0.999999985,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,16718509.51,one_way,Bicubic,35.2797,0,100,0.999999997,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,17555957.71,one_way,Bicubic,33.5968,0,100,1,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,26469685.41,one_way,Bicubic,22.283,0,100,0.999999996,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,23322604.37,one_way,Bicubic,25.2898,0,100,0.999999992,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,23707419.42,one_way,Bicubic,24.8793,0,100,0.999999994,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,17233667.69,one_way,Bicubic,34.2251,0,100,0.999999994,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,17210837.31,one_way,Bicubic,34.2705,0,100,0.999999991,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,256,256,3,768,768,21061231.49,one_way,Bicubic,28.0052,0,100,0.999999998,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1024,1024,3,3072,3072,19628870.37,one_way,Bicubic,480.7808,0,100,0.999999994,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1024,1024,3,3072,3072,24643017.46,one_way,Bicubic,382.9557,0,100,0.999999994,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1200,1120,3,3600,3360,20243599.32,one_way,Bicubic,597.5222,0,100,0.999999975,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1616,1080,3,4848,3240,22271419.6,one_way,Bicubic,705.277,0,100,0.999999983,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,2496,1664,3,7488,4992,26410834.09,one_way,Bicubic,1415.3319,0,100,0.999999987,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,2040,1524,3,6120,4572,20323249.95,one_way,Bicubic,1376.7798,0,100,0.999999986,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1565,1942,3,4695,5826,22233431.17,one_way,Bicubic,1230.2676,0,100,0.999999981,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1920,1080,3,5760,3240,30871624.14,one_way,Bicubic,604.5163,0,100,0.999999996,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,2040,1356,3,6120,4068,17586599.46,one_way,Bicubic,1415.6324,0,100,0.999999989,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1756,1859,3,5268,5577,30103168.67,one_way,Bicubic,975.9649,0,100,0.999999995,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1390,1079,3,4170,3237,46335178.28,one_way,Bicubic,291.3184,0,100,0.999999997,50,False,-
fbca97a1-4b5a-4ecf-a780-e632b61996d2,1280,1280,3,3840,3840,22769691.74,one_way,Bicubic,647.5977,0,100,0.99999999,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,512,512,3,1536,1536,19949789.32,one_way,Lanczos,118.2617,0,100,0.999999991,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,512,512,3,1536,1536,19590535.28,one_way,Lanczos,120.4304,0,100,0.999999979,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,512,512,3,1536,1536,19482615.25,one_way,Lanczos,121.0975,0,100,0.999999976,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,512,768,3,1536,2304,19168136.3,one_way,Lanczos,184.6264,0,100,0.999999983,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,529,656,3,1587,1968,30652791.59,one_way,Lanczos,101.8901,0,100,0.999999997,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,706,490,3,2118,1470,23027375.08,one_way,Lanczos,135.2069,0,100,0.999999996,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,720,576,3,2160,1728,19723713.29,one_way,Lanczos,189.2382,0,100,0.999999975,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,749,768,3,2247,2304,28083797.55,one_way,Lanczos,184.3443,0,100,0.999999995,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,768,512,3,2304,1536,17926546.09,one_way,Lanczos,197.4136,0,100,0.999999989,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,768,512,3,2304,1536,20037119.37,one_way,Lanczos,176.6194,0,100,0.999999983,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,787,576,3,2361,1728,19799251.38,one_way,Lanczos,206.0587,0,100,0.999999984,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,1024,768,3,3072,2304,37058169.37,one_way,Lanczos,190.994,0,100,0.999999996,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,1024,1024,3,3072,3072,18412605.63,one_way,Lanczos,512.5393,0,100,0.999999975,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,500,480,3,1500,1440,18783686.72,one_way,Lanczos,114.9934,0,100,0.999999993,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,288,288,3,864,864,19765565.63,one_way,Lanczos,37.7675,0,100,0.999999984,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,17040238.52,one_way,Lanczos,34.6136,0,100,0.999999992,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,352,288,3,1056,864,19969052.24,one_way,Lanczos,45.6899,0,100,0.99999998,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,512,480,3,1536,1440,19777743.6,one_way,Lanczos,111.8348,0,100,0.999999994,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,276,276,3,828,828,19920270.57,one_way,Lanczos,34.4164,0,100,0.999999971,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,500,362,3,1500,1086,18647682.43,one_way,Lanczos,87.3567,0,100,0.999999987,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,352,288,3,1056,864,21382429.73,one_way,Lanczos,42.6698,0,100,0.999999987,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,512,480,3,1536,1440,19208670.58,one_way,Lanczos,115.148,0,100,0.999999983,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,570,393,3,1710,1179,56041729.21,one_way,Lanczos,35.9748,0,100,1.000000019,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,320,240,3,960,720,16707961.18,one_way,Lanczos,41.3695,0,100,0.999999999,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,228,344,3,684,1032,19083933.97,one_way,Lanczos,36.9886,0,100,0.999999989,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,586,391,3,1758,1173,18043943.16,one_way,Lanczos,114.284,0,100,0.99999998,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,17945017.1,one_way,Lanczos,32.8684,0,100,0.999999994,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,128,128,3,384,384,15209646.31,one_way,Lanczos,9.6949,0,100,0.999999982,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,20370086.41,one_way,Lanczos,28.9554,0,100,0.999999997,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,17826942.43,one_way,Lanczos,33.0861,0,100,0.999999985,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,16137234.78,one_way,Lanczos,36.5505,0,100,0.999999997,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,17144003.19,one_way,Lanczos,34.4041,0,100,1,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,24372288.29,one_way,Lanczos,24.2006,0,100,0.999999996,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,21702418.89,one_way,Lanczos,27.1778,0,100,0.999999992,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,22113811.38,one_way,Lanczos,26.6722,0,100,0.999999994,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,15455307.73,one_way,Lanczos,38.1632,0,100,0.999999994,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,16626141.27,one_way,Lanczos,35.4757,0,100,0.999999991,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,256,256,3,768,768,20579395.62,one_way,Lanczos,28.6609,0,100,0.999999998,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,1024,1024,3,3072,3072,18314756.94,one_way,Lanczos,515.2776,0,100,0.999999994,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,1024,1024,3,3072,3072,22752664.29,one_way,Lanczos,414.7727,0,100,0.999999994,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,1200,1120,3,3600,3360,19205145.76,one_way,Lanczos,629.8312,0,100,0.999999975,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,1616,1080,3,4848,3240,20310296.19,one_way,Lanczos,773.3772,0,100,0.999999983,50,False,-
db2653dc-adc6-4c05-9ccb-0f7ddaedbcf3,2496,1664,3,7488,4992,23315440.95,one_way,Lanczos,1603.2335,0,100,0.999999987,50,False,-
